temp,precip,K,prio,alpha,beta,dom_rel,irr_rel,eco_rel,dom_crel,irr_crel,eco_crel,dom_res,irr_res,eco_res,dom_vul,irr_vul,eco_vul,cost
1,0.7,100,1,0.9,0.7,61.033333332,60.349999999,NA,70.416666667,62.483333333,NA,0.1460103062,0.1405980455,0.424491449,0.4338608086,0.8682538586,0.1019844511,8.8e+07
1,0.7,100,1,0.9,1,65.066666666,64.600000001,NA,72.466666665,66.6,NA,0.1786100288,0.1767174718,0.4596519742,0.5198866763,0.8746573968,0.1191555777,8.8e+07
1,0.7,100,2,0.5,0.4,59.25,54.583333333,99.933333332,91.266666666,78.316666666,100,0.1362209758,0.1083912394,0.3757829197,0.43120958,0.6584777577,0.5731705047,8.8e+07
1,0.7,100,2,0.5,0.7,64.383333335,60.349999999,NA,86.949999998,76.200000001,NA,0.1774210781,0.1405980455,0.4382552959,0.4962786188,0.7303902557,0.6243909905,8.8e+07
1,0.7,100,2,0.5,1,68.266666666,64.600000001,NA,83.616666667,75.9,NA,0.2163125893,0.1767174718,0.471394611,0.5726309501,0.7823025138,0.6889439899,8.8e+07
1,0.7,100,2,0.7,0.4,56.966666666,54.583333333,99.933333332,72.916666667,63.866666668,100,0.1207448791,0.1083912394,0.3706011556,0.3655098537,0.7418775896,0.5520575215,8.8e+07
1,0.7,100,2,0.7,0.7,62.716666667,60.349999999,NA,73.933333334,68.233333334,NA,0.1613113464,0.1405980455,0.4250205864,0.4418086978,0.7827158921,0.6351422544,8.8e+07
1,0.7,100,2,0.7,1,66.749999999,64.600000001,NA,74.883333334,71.100000001,NA,0.1992543441,0.1767174718,0.4578806971,0.5201972425,0.8170339972,0.7006282948,8.8e+07
1,0.7,100,2,0.9,0.4,55.416666668,54.583333333,99.933333332,72.683333334,56.766666667,99.966666666,0.1128682454,0.1083912394,0.3635933859,0.2843557917,0.8596478989,0.6245149714,8.8e+07
1,0.7,100,2,0.9,0.7,61.1,60.349999999,NA,73.283333334,62.483333333,NA,0.14718036,0.1405980455,0.408114323,0.3766435092,0.8682538586,0.6764971854,8.8e+07
1,0.7,100,2,0.9,1,65.266666667,64.600000001,NA,73.983333333,66.6,NA,0.1815375791,0.1767174718,0.4425895792,0.4645073509,0.8746573968,0.7211605278,8.8e+07
1,0.7,100,3,0.5,0.4,59.25,55.65,99.933333332,91.266666666,80.816666667,100,0.1362209758,0.1183595567,0.3589107689,0.43120958,0.6368130766,0.7002469711,8.8e+07
1,0.7,100,3,0.5,0.7,64.383333335,61.066666666,NA,86.949999998,77.716666667,NA,0.1774210781,0.1496810015,0.3988550183,0.4962786188,0.7105983762,0.7487666428,8.8e+07
1,0.7,100,3,0.5,1,68.266666666,65.266666667,NA,83.616666667,77.116666668,NA,0.2163125893,0.1838868508,0.4424593986,0.5726309501,0.7622917864,0.796222676,8.8e+07
1,0.7,100,3,0.7,0.4,56.966666666,55.216666666,99.933333332,72.916666667,66.6,100,0.1207448791,0.1138841524,0.3589107689,0.3655098537,0.6951186023,0.8094240355,8.8e+07
1,0.7,100,3,0.7,0.7,62.716666667,60.716666667,NA,73.933333334,69.950000001,NA,0.1613113464,0.1466231075,0.3988550183,0.4418086978,0.7502923985,0.8119607111,8.8e+07
1,0.7,100,3,0.7,1,66.749999999,65.016666666,NA,74.883333334,72.016666667,NA,0.1992543441,0.1820818499,0.4424593986,0.5201972425,0.7965532974,0.8262188877,8.8e+07
1,0.7,100,3,0.9,0.4,55.416666668,54.766666665,99.933333332,72.683333334,58.633333333,99.966666666,0.1128682454,0.1092077253,0.3589107689,0.2843557917,0.8030259309,0.9153936924,8.8e+07
1,0.7,100,3,0.9,0.7,61.1,60.483333333,NA,73.283333334,63.966666666,NA,0.14718036,0.1427172611,0.3988550183,0.3766435092,0.8187857687,0.9182435585,8.8e+07
1,0.7,100,3,0.9,1,65.266666667,64.783333334,NA,73.983333333,68.016666667,NA,0.1815375791,0.1780138679,0.4424593986,0.4645073509,0.8401894663,0.9070000903,8.8e+07
1,0.7,110,1,0.5,0.4,58.883333334,55.133333333,99.366666666,90.05,79.249999999,99.933333332,0.1194665822,0.1032890189,0.469264838,0.443938577,0.6512782909,0.4613915598,94500000
1,0.7,110,1,0.5,0.7,64.466666665,61.466666667,NA,85.4,76.800000001,NA,0.1661902416,0.1386780121,0.5257202354,0.5149188224,0.7329663974,0.4761277761,94500000
1,0.7,110,1,0.5,1,68.299999999,65.45,NA,82.483333334,76.516666665,NA,0.203625127,0.1757702616,0.5424299276,0.5882853935,0.7825711473,0.4919558236,94500000
1,0.7,110,1,0.7,0.4,57.133333333,55.133333333,98.933333333,71.866666667,65.249999998,99.55,0.1146467471,0.1032890189,0.4055410424,0.3888520994,0.7295744643,0.2951674031,94500000
1,0.7,110,1,0.7,0.7,63.150000001,61.466666667,NA,72.916666667,69.133333333,NA,0.1545246469,0.1386780121,0.4704271942,0.4736571687,0.7836404418,0.2937247241,94500000
1,0.7,110,1,0.7,1,67.016666666,65.45,NA,74.233333333,71.816666666,NA,0.1892369936,0.1757702616,0.4961373107,0.5531404736,0.8164307523,0.3079339334,94500000
1,0.7,110,1,0.9,0.4,55.699999999,55.133333333,98.416666666,69.566666665,57.566666666,98.683333334,0.1063080434,0.1032890189,0.3651434103,0.3350187018,0.8456801783,0.0996491998,94500000
1,0.7,110,1,0.9,0.7,62.033333334,61.466666667,NA,71.199999999,63.45,NA,0.1433775715,0.1386780121,0.422286067,0.4343918072,0.8696181513,0.102024777,94500000
1,0.7,110,1,0.9,1,65.95,65.45,NA,73.183333333,67.416666666,NA,0.1778416305,0.1757702616,0.4564334045,0.5213956216,0.8738268894,0.1198011439,94500000
1,0.7,110,2,0.5,0.4,60.433333334,55.133333333,99.933333332,91.616666666,79.249999999,100,0.1322040146,0.1032890189,0.373126126,0.4283337105,0.6512782909,0.5700392822,94500000
1,0.7,110,2,0.5,0.7,65.383333334,61.466666667,NA,87.283333334,76.800000001,NA,0.17579438,0.1386780121,0.4344562439,0.497236036,0.7329663974,0.625196667,94500000
1,0.7,110,2,0.5,1,69.083333333,65.45,NA,84.000000001,76.516666665,NA,0.2166090494,0.1757702616,0.4679018525,0.5736075315,0.7825711473,0.6884282754,94500000
1,0.7,110,2,0.7,0.4,57.933333335,55.133333333,99.933333332,73.783333333,65.249999998,100,0.1196266302,0.1032890189,0.3648923332,0.3623189189,0.7295744643,0.5450441038,94500000
1,0.7,110,2,0.7,0.7,63.616666667,61.466666667,NA,74.466666666,69.133333333,NA,0.1597819082,0.1386780121,0.4211397391,0.4411499832,0.7836404418,0.6364277887,94500000
1,0.7,110,2,0.7,1,67.6,65.45,NA,75.366666666,71.816666666,NA,0.1992566723,0.1757702616,0.4554449161,0.5210667451,0.8164307523,0.7032007482,94500000
1,0.7,110,2,0.9,0.4,56.000000001,55.133333333,99.933333332,73.650000001,57.566666666,99.966666666,0.1081333815,0.1032890189,0.3506942829,0.2805024606,0.8456801783,0.6052365867,94500000
1,0.7,110,2,0.9,0.7,62.133333333,61.466666667,NA,73.95,63.45,NA,0.1446927897,0.1386780121,0.4050144409,0.3775948483,0.8696181513,0.6754444735,94500000
1,0.7,110,2,0.9,1,66.133333332,65.45,NA,74.633333334,67.416666666,NA,0.1807578275,0.1757702616,0.4403854004,0.4656185223,0.8738268894,0.7253575755,94500000
1,0.7,110,3,0.5,0.4,60.433333334,56.199999999,99.933333332,91.616666666,81.666666666,100,0.1322040146,0.115560768,0.3477315731,0.4283337105,0.6286441238,0.6897011402,94500000
1,0.7,110,3,0.5,0.7,65.383333334,62.2,NA,87.283333334,78.266666667,NA,0.17579438,0.1476159627,0.3964113,0.497236036,0.7133787302,0.7478066652,94500000
1,0.7,110,3,0.5,1,69.083333333,66.133333334,NA,84.000000001,77.633333334,NA,0.2166090494,0.1821668507,0.4401454933,0.5736075315,0.7631235387,0.7966913555,94500000
1,0.7,110,3,0.7,0.4,57.933333335,55.833333333,99.933333332,73.783333333,68.016666667,100,0.1196266302,0.1093234142,0.3477315731,0.3623189189,0.68396179,0.7920049111,94500000
1,0.7,110,3,0.7,0.7,63.616666667,61.9,NA,74.466666666,70.8,NA,0.1597819082,0.1442734243,0.3964113,0.4411499832,0.7529504958,0.8099986075,94500000
1,0.7,110,3,0.7,1,67.6,65.883333334,NA,75.366666666,72.7,NA,0.1992566723,0.1803222464,0.4401454933,0.5210667451,0.7967152272,0.8271130848,94500000
1,0.7,110,3,0.9,0.4,56.000000001,55.349999999,99.933333332,73.650000001,59.883333334,99.966666666,0.1081333815,0.1052454725,0.3477315731,0.2805024606,0.7873096663,0.9044030647,94500000
1,0.7,110,3,0.9,0.7,62.133333333,61.633333333,NA,73.95,64.916666667,NA,0.1446927897,0.1400979907,0.3964113,0.3775948483,0.8201566419,0.9168262735,94500000
1,0.7,110,3,0.9,1,66.133333332,65.65,NA,74.633333334,68.816666667,NA,0.1807578275,0.1766737412,0.4401454933,0.4656185223,0.8400376637,0.9042133787,94500000
1,0.7,120,1,0.5,0.4,59.983333334,55.966666665,99.366666666,90.216666666,79.816666666,99.933333332,0.1218600442,0.1023320287,0.4704072953,0.4442175108,0.6491549841,0.4644615229,1e+08
1,0.7,120,1,0.5,0.7,65.100000002,62.2,NA,85.549999999,77.333333332,NA,0.1667870185,0.1386380006,0.5269951882,0.5144214115,0.7325168891,0.4761167019,1e+08
1,0.7,120,1,0.5,1,68.866666666,66.066666666,NA,82.85,76.933333333,NA,0.2045757612,0.1769997343,0.5424876996,0.5879921728,0.7824008512,0.4922440738,1e+08
1,0.7,120,1,0.7,0.4,58.099999999,55.966666665,98.95,72.316666666,66.1,99.55,0.1150329536,0.1023320287,0.4059825902,0.3886510508,0.72575222,0.2944927965,1e+08
1,0.7,120,1,0.7,0.7,63.883333335,62.2,NA,73.4,69.750000001,NA,0.1543529847,0.1386380006,0.4701551433,0.4744472906,0.7837904496,0.2939776737,1e+08
1,0.7,120,1,0.7,1,67.583333332,66.066666666,NA,74.6,72.333333334,NA,0.190465427,0.1769997343,0.4991722029,0.5526655175,0.8162492521,0.3085115492,1e+08
1,0.7,120,1,0.9,0.4,56.500000001,55.966666665,98.449999999,70.366666667,58.433333334,98.7,0.1045815359,0.1023320287,0.3621369863,0.3339782254,0.8413182036,0.0996248897,1e+08
1,0.7,120,1,0.9,0.7,62.783333335,62.2,NA,71.649999998,64.166666667,NA,0.1434517317,0.1386380006,0.4217184575,0.4355995973,0.869726151,0.1021505899,1e+08
1,0.7,120,1,0.9,1,66.583333334,66.066666666,NA,73.616666666,68,NA,0.179206025,0.1769997343,0.4578983275,0.5216071411,0.8743689528,0.1207001388,1e+08
1,0.7,120,2,0.5,0.4,61.416666667,55.966666665,99.933333332,91.783333333,79.816666666,100,0.1338162617,0.1023320287,0.3748151016,0.4274042637,0.6491549841,0.5720706738,1e+08
1,0.7,120,2,0.5,0.7,66.016666666,62.2,NA,87.433333334,77.333333332,NA,0.1765819261,0.1386380006,0.4351364619,0.497116518,0.7325168891,0.6248757509,1e+08
1,0.7,120,2,0.5,1,69.616666667,66.066666666,NA,84.366666667,76.933333333,NA,0.2181616857,0.1769997343,0.4700900114,0.5731076532,0.7824008512,0.688064935,1e+08
1,0.7,120,2,0.7,0.4,58.916666667,55.966666665,99.933333332,74.349999999,66.1,100,0.1196530701,0.1023320287,0.360454483,0.3620982992,0.72575222,0.5449544492,1e+08
1,0.7,120,2,0.7,0.7,64.333333335,62.2,NA,74.916666667,69.750000001,NA,0.1606289627,0.1386380006,0.4211573885,0.4417960391,0.7837904496,0.6373670758,1e+08
1,0.7,120,2,0.7,1,68.133333333,66.066666666,NA,75.733333333,72.333333334,NA,0.200454287,0.1769997343,0.457462029,0.519936695,0.8162492521,0.7046847336,1e+08
1,0.7,120,2,0.9,0.4,56.833333333,55.966666665,99.933333332,74.250000001,58.433333334,99.966666666,0.1069162503,0.1023320287,0.3477432716,0.2800094345,0.8413182036,0.601309144,1e+08
1,0.7,120,2,0.9,0.7,62.9,62.2,NA,74.333333332,64.166666667,NA,0.1448804502,0.1386380006,0.4043561829,0.37861098,0.869726151,0.6803991715,1e+08
1,0.7,120,2,0.9,1,66.766666666,66.066666666,NA,75.066666666,68,NA,0.1821863977,0.1769997343,0.4420180384,0.4657287458,0.8743689528,0.7283666713,1e+08
1,0.7,120,3,0.5,0.4,61.416666667,57.083333333,99.933333332,91.783333333,82.083333333,100,0.1338162617,0.113737793,0.3455619627,0.4274042637,0.6270103414,0.6874484183,1e+08
1,0.7,120,3,0.5,0.7,66.016666666,62.916666668,NA,87.433333334,78.766666666,NA,0.1765819261,0.1476574834,0.3959584081,0.497116518,0.7128889732,0.7481461635,1e+08
1,0.7,120,3,0.5,1,69.616666667,66.75,NA,84.366666667,78.033333332,NA,0.2181616857,0.1835214559,0.4406067002,0.5731076532,0.7632236326,0.7968430033,1e+08
1,0.7,120,3,0.7,0.4,58.916666667,56.616666667,99.933333332,74.349999999,68.883333333,100,0.1196530701,0.1072186476,0.3455619627,0.3620982992,0.6798959857,0.7855176385,1e+08
1,0.7,120,3,0.7,0.7,64.333333335,62.6,NA,74.916666667,71.383333334,NA,0.1606289627,0.1441936506,0.3959584081,0.4417960391,0.75251592,0.8113265966,1e+08
1,0.7,120,3,0.7,1,68.133333333,66.516666667,NA,75.733333333,73.183333335,NA,0.200454287,0.1817419476,0.4406067002,0.519936695,0.7974588113,0.8262622984,1e+08
1,0.7,120,3,0.9,0.4,56.833333333,56.183333333,99.933333332,74.250000001,60.716666667,99.966666666,0.1069162503,0.1031645532,0.3455619627,0.2800094345,0.7819810987,0.9009754073,1e+08
1,0.7,120,3,0.9,0.7,62.9,62.366666665,NA,74.333333332,65.616666666,NA,0.1448804502,0.1400809058,0.3959584081,0.37861098,0.8206974374,0.9179204133,1e+08
1,0.7,120,3,0.9,1,66.766666666,66.283333333,NA,75.066666666,69.366666668,NA,0.1821863977,0.177999871,0.4406067002,0.4657287458,0.8408496646,0.9046897117,1e+08
1,0.7,130,1,0.5,0.4,60.733333334,56.616666666,99.349999999,90.316666667,80.266666666,99.933333332,0.1220807828,0.1016735493,0.4682067251,0.4442847264,0.6476243001,0.4631580846,1.05e+08
1,0.7,130,1,0.5,0.7,65.8,62.883333333,NA,85.733333333,77.733333334,NA,0.1669095411,0.1389187538,0.520001484,0.5162851945,0.7336143461,0.4758783932,1.05e+08
1,0.7,130,1,0.5,1,69.416666667,66.733333333,NA,83.033333333,77.35,NA,0.201728898,0.175140471,0.5373204697,0.5889329471,0.7838844201,0.4919739056,1.05e+08
1,0.7,130,1,0.7,0.4,58.883333333,56.616666666,98.95,72.616666666,66.800000001,99.533333334,0.1155307311,0.1016735493,0.4042083656,0.389319029,0.7231541835,0.2941416104,1.05e+08
1,0.7,130,1,0.7,0.7,64.5,62.883333333,NA,73.716666666,70.383333333,NA,0.1528008418,0.1389187538,0.4673839743,0.4752195711,0.7843674037,0.2936612815,1.05e+08
1,0.7,130,1,0.7,1,68.200000001,66.733333333,NA,74.983333333,72.816666667,NA,0.1878369442,0.175140471,0.4940979374,0.5544088463,0.8177028629,0.3090986546,1.05e+08
1,0.7,130,1,0.9,0.4,57.300000001,56.616666666,98.449999999,71.033333334,59.116666667,98.716666667,0.1040392052,0.1016735493,0.3629467563,0.335242208,0.8384224856,0.099636045,1.05e+08
1,0.7,130,1,0.9,0.7,63.450000001,62.883333333,NA,72.200000001,64.783333333,NA,0.1424657922,0.1389187538,0.4195475801,0.4371631045,0.8698635226,0.1022954074,1.05e+08
1,0.7,130,1,0.9,1,67.2,66.733333333,NA,74.133333334,68.566666667,NA,0.1776193186,0.175140471,0.4530484901,0.5232654628,0.8754659978,0.1218364553,1.05e+08
1,0.7,130,2,0.5,0.4,62.166666667,56.616666666,99.933333332,91.900000001,80.266666666,100,0.1342271042,0.1016735493,0.3743830394,0.4276938563,0.6476243001,0.5727194766,1.05e+08
1,0.7,130,2,0.5,0.7,66.666666666,62.883333333,NA,87.600000001,77.733333334,NA,0.1767471783,0.1389187538,0.4324103612,0.498461381,0.7336143461,0.6261467106,1.05e+08
1,0.7,130,2,0.5,1,70.15,66.733333333,NA,84.533333334,77.35,NA,0.2153832383,0.175140471,0.465006139,0.5740119476,0.7838844201,0.6895066692,1.05e+08
1,0.7,130,2,0.7,0.4,59.716666667,56.616666666,99.933333332,74.583333334,66.800000001,100,0.1211558163,0.1016735493,0.3606480187,0.3630145719,0.7231541835,0.546389119,1.05e+08
1,0.7,130,2,0.7,0.7,64.933333334,62.883333333,NA,75.166666667,70.383333333,NA,0.1585700723,0.1389187538,0.4186154049,0.4422758706,0.7843674037,0.6383109633,1.05e+08
1,0.7,130,2,0.7,1,68.700000001,66.733333333,NA,76.083333333,72.816666667,NA,0.1977012596,0.175140471,0.4506304966,0.5212231669,0.8177028629,0.7082714886,1.05e+08
1,0.7,130,2,0.9,0.4,57.600000001,56.616666666,99.933333332,74.816666665,59.116666667,99.966666666,0.1070703958,0.1016735493,0.3470237191,0.2812132531,0.8384224856,0.601251888,1.05e+08
1,0.7,130,2,0.9,0.7,63.549999999,62.883333333,NA,74.8,64.783333333,NA,0.1438339122,0.1389187538,0.4031040923,0.380156882,0.8698635226,0.6806402082,1.05e+08
1,0.7,130,2,0.9,1,67.383333333,66.733333333,NA,75.466666667,68.566666667,NA,0.180643606,0.175140471,0.4375239971,0.4676034658,0.8754659978,0.7297764952,1.05e+08
1,0.7,130,3,0.5,0.4,62.166666667,57.8,99.933333332,91.900000001,82.433333334,100,0.1342271042,0.1134970046,0.3453814201,0.4276938563,0.6265458072,0.6851674897,1.05e+08
1,0.7,130,3,0.5,0.7,66.666666666,63.566666667,NA,87.600000001,79.116666666,NA,0.1767471783,0.1470498166,0.3948233089,0.498461381,0.713311211,0.7482142601,1.05e+08
1,0.7,130,3,0.5,1,70.15,67.383333333,NA,84.533333334,78.466666667,NA,0.2153832383,0.1820972459,0.4364186412,0.5740119476,0.7646369592,0.7979089433,1.05e+08
1,0.7,130,3,0.7,0.4,59.716666667,57.333333334,99.933333332,74.583333334,69.549999999,100,0.1211558163,0.1072581063,0.3453814201,0.3630145719,0.6788674703,0.780867279,1.05e+08
1,0.7,130,3,0.7,0.7,64.933333334,63.283333332,NA,75.166666667,71.933333332,NA,0.1585700723,0.1441332929,0.3948233089,0.4422758706,0.7535502653,0.8109145203,1.05e+08
1,0.7,130,3,0.7,1,68.700000001,67.149999999,NA,76.083333333,73.666666666,NA,0.1977012596,0.1803314055,0.4364186412,0.5212231669,0.7984443515,0.8284172828,1.05e+08
1,0.7,130,3,0.9,0.4,57.600000001,56.8,99.933333332,74.816666665,61.383333334,99.966666666,0.1070703958,0.1028471742,0.3453814201,0.2812132531,0.7782877638,0.8972447015,1.05e+08
1,0.7,130,3,0.9,0.7,63.549999999,63.016666667,NA,74.8,66.266666667,NA,0.1438339122,0.1398421041,0.3948233089,0.380156882,0.8202630504,0.9168170176,1.05e+08
1,0.7,130,3,0.9,1,67.383333333,66.950000001,NA,75.466666667,69.933333334,NA,0.180643606,0.176677079,0.4364186412,0.4676034658,0.8422513355,0.9066340243,1.05e+08
1,0.7,140,1,0.5,0.4,61.45,57.349999999,99.349999999,90.416666666,80.483333333,99.933333332,0.1226508195,0.1017993418,0.4633539895,0.4452121575,0.6480907734,0.4641051189,1.1e+08
1,0.7,140,1,0.5,0.7,66.433333335,63.616666666,NA,85.816666667,78.083333334,NA,0.1654780904,0.1362660231,0.5160108685,0.5183143078,0.7356394497,0.4750209098,1.1e+08
1,0.7,140,1,0.5,1,69.899999999,67.316666666,NA,83.283333332,77.683333333,NA,0.1999713252,0.1742400066,0.5376419345,0.5895790939,0.7849170137,0.4919714287,1.1e+08
1,0.7,140,1,0.7,0.4,59.650000001,57.349999999,98.950000001,72.933333333,67.45,99.533333334,0.1153383315,0.1017993418,0.4014230725,0.3911361306,0.723493609,0.2936188984,1.1e+08
1,0.7,140,1,0.7,0.7,65.199999999,63.616666666,NA,74.066666666,70.799999999,NA,0.15206039,0.1362660231,0.4642495728,0.4776023797,0.7867957902,0.2938856813,1.1e+08
1,0.7,140,1,0.7,1,68.749999999,67.316666666,NA,75.333333333,73.25,NA,0.1864195311,0.1742400066,0.4914093467,0.5555908414,0.8193111895,0.3099002375,1.1e+08
1,0.7,140,1,0.9,0.4,58.099999998,57.349999999,98.466666666,71.433333333,59.866666668,98.733333333,0.1040545901,0.1017993418,0.3597354807,0.3377609172,0.8374811678,0.0996328148,1.1e+08
1,0.7,140,1,0.9,0.7,64.133333334,63.616666666,NA,72.483333334,65.499999999,NA,0.141547933,0.1362660231,0.4148196973,0.4395854676,0.8725216524,0.102351619,1.1e+08
1,0.7,140,1,0.9,1,67.766666667,67.316666666,NA,74.45,69.066666667,NA,0.1761481989,0.1742400066,0.4517134431,0.5248283212,0.8771750177,0.122727824,1.1e+08
1,0.7,140,2,0.5,0.4,62.916666667,57.349999999,99.933333332,92.016666667,80.483333333,100,0.133326728,0.1017993418,0.3731671152,0.4294009055,0.6480907734,0.5733916642,1.1e+08
1,0.7,140,2,0.5,0.7,67.25,63.616666666,NA,87.65,78.083333334,NA,0.1742286272,0.1362660231,0.4313289554,0.5000791158,0.7356394497,0.628374159,1.1e+08
1,0.7,140,2,0.5,1,70.616666665,67.316666666,NA,84.783333334,77.683333333,NA,0.2126450939,0.1742400066,0.4654762337,0.5749780512,0.7849170137,0.6899207046,1.1e+08
1,0.7,140,2,0.7,0.4,60.45,57.349999999,99.933333332,74.866666667,67.45,100,0.1214457231,0.1017993418,0.3589091978,0.3643604214,0.723493609,0.5502658214,1.1e+08
1,0.7,140,2,0.7,0.7,65.566666666,63.616666666,NA,75.483333334,70.799999999,NA,0.1575918711,0.1362660231,0.4145314951,0.4437574459,0.7867957902,0.643880765,1.1e+08
1,0.7,140,2,0.7,1,69.233333333,67.316666666,NA,76.433333335,73.25,NA,0.1958098493,0.1742400066,0.4512283926,0.5220804097,0.8193111895,0.7099122127,1.1e+08
1,0.7,140,2,0.9,0.4,58.366666667,57.349999999,99.933333332,75.166666667,59.866666668,99.966666666,0.1070644306,0.1017993418,0.345693675,0.2830902482,0.8374811678,0.6075744977,1.1e+08
1,0.7,140,2,0.9,0.7,64.233333333,63.616666666,NA,75.083333334,65.499999999,NA,0.1429441112,0.1362660231,0.4002745639,0.3822210895,0.8725216524,0.6869033842,1.1e+08
1,0.7,140,2,0.9,1,67.933333334,67.316666666,NA,75.766666666,69.066666667,NA,0.1791624942,0.1742400066,0.4360422404,0.4685873573,0.8771750177,0.7321470204,1.1e+08
1,0.7,140,3,0.5,0.4,62.916666667,58.566666666,99.933333332,92.016666667,82.616666666,100,0.133326728,0.1132387226,0.3447643777,0.4294009055,0.6277385892,0.6849649311,1.1e+08
1,0.7,140,3,0.5,0.7,67.25,64.283333335,NA,87.65,79.400000001,NA,0.1742286272,0.1454285164,0.3902463605,0.5000791158,0.7155365575,0.7509877125,1.1e+08
1,0.7,140,3,0.5,1,70.616666665,67.933333333,NA,84.783333334,78.8,NA,0.2126450939,0.1811487482,0.4353262877,0.5749780512,0.7648511859,0.7982880131,1.1e+08
1,0.7,140,3,0.7,0.4,60.45,58.183333334,99.933333332,74.866666667,70.066666667,100,0.1214457231,0.1070509028,0.3447643777,0.3643604214,0.6814278398,0.7789941436,1.1e+08
1,0.7,140,3,0.7,0.7,65.566666666,64.016666668,NA,75.483333334,72.35,NA,0.1575918711,0.1425297375,0.3902463605,0.4437574459,0.7563837974,0.8143451641,1.1e+08
1,0.7,140,3,0.7,1,69.233333333,67.749999999,NA,76.433333335,74.066666667,NA,0.1958098493,0.1796263182,0.4353262877,0.5220804097,0.8006524294,0.8285915077,1.1e+08
1,0.7,140,3,0.9,0.4,58.366666667,57.616666668,99.933333332,75.166666667,62.099999999,99.966666666,0.1070644306,0.1028170673,0.3447643777,0.2830902482,0.7800947387,0.8931108342,1.1e+08
1,0.7,140,3,0.9,0.7,64.233333333,63.75,NA,75.083333334,66.849999999,NA,0.1429441112,0.1381681116,0.3902463605,0.3822210895,0.8236977519,0.9185671506,1.1e+08
1,0.7,140,3,0.9,1,67.933333334,67.55,NA,75.766666666,70.433333333,NA,0.1791624942,0.1758757075,0.4353262877,0.4685873573,0.8448256374,0.9064860417,1.1e+08
1,0.8,100,1,0.5,0.4,65.833333333,62.766666667,99.716666667,93.333333333,84.9,99.983333333,0.1559897314,0.1351487028,0.5338093054,0.41437942,0.6182621114,0.4599811869,8.8e+07
1,0.8,100,1,0.5,0.7,71.833333333,68.699999999,NA,89.616666666,82.499999999,NA,0.2049099088,0.1806083198,0.5478377284,0.4901537082,0.7013358576,0.4787311619,8.8e+07
1,0.8,100,1,0.5,1,75.383333334,73.2,NA,87.116666667,82.216666666,NA,0.2503508349,0.2235082139,0.563261247,0.571951843,0.7696352598,0.4818643636,8.8e+07
1,0.8,100,1,0.7,0.4,64.683333333,62.766666667,99.499999999,78.933333333,72.383333334,99.783333334,0.1484504492,0.1351487028,0.4531264645,0.364094429,0.6838910407,0.2912522483,8.8e+07
1,0.8,100,1,0.7,0.7,70.5,68.699999999,NA,79.883333333,76.266666667,NA,0.1952070267,0.1806083198,0.4997431467,0.4424335868,0.7490049691,0.2927032243,8.8e+07
1,0.8,100,1,0.7,1,74.266666668,73.2,NA,80.483333333,78.099999999,NA,0.234385943,0.2235082139,0.5221966276,0.5308761499,0.8067120395,0.3019598196,8.8e+07
1,0.8,100,1,0.9,0.4,63.350000001,62.766666667,99.2,76.400000001,65,99.333333333,0.1366563418,0.1351487028,0.400109328,0.2969548368,0.8278734684,0.0994939404,8.8e+07
1,0.8,100,1,0.9,0.7,69.216666667,68.699999999,NA,78.2,70.75,NA,0.1836389094,0.1806083198,0.4702636878,0.3965789804,0.8358196132,0.1003975333,8.8e+07
1,0.8,100,1,0.9,1,73.483333333,73.2,NA,79.450000001,74.55,NA,0.2267167933,0.2235082139,0.4787604152,0.497217857,0.8691606594,0.1126535132,8.8e+07
1,0.8,100,2,0.5,0.4,66.9,62.766666667,99.983333333,94.366666667,84.9,100,0.1716921418,0.1351487028,0.4071492301,0.393943736,0.6182621114,0.5597711109,8.8e+07
1,0.8,100,2,0.5,0.7,72.966666666,68.699999999,NA,90.850000001,82.499999999,NA,0.2231252047,0.1806083198,0.4776238142,0.4810551177,0.7013358576,0.5974238531,8.8e+07
1,0.8,100,2,0.5,1,76.133333334,73.2,NA,88.033333333,82.216666666,NA,0.2613479561,0.2235082139,0.4974818853,0.562584057,0.7696352598,0.6637300897,8.8e+07
1,0.8,100,2,0.7,0.4,65.166666667,62.766666667,99.983333333,80.883333334,72.383333334,100,0.1543334637,0.1351487028,0.3984634777,0.3415687517,0.6838910407,0.4998108242,8.8e+07
1,0.8,100,2,0.7,0.7,70.866666665,68.699999999,NA,80.866666667,76.266666667,NA,0.2010583822,0.1806083198,0.4693924678,0.4132948107,0.7490049691,0.5956402698,8.8e+07
1,0.8,100,2,0.7,1,74.783333335,73.2,NA,81.716666667,78.099999999,NA,0.2432308822,0.2235082139,0.4788460533,0.5047982816,0.8067120395,0.6690184105,8.8e+07
1,0.8,100,2,0.9,0.4,63.6,62.766666667,99.983333333,80.183333333,65,100,0.1411701056,0.1351487028,0.3873271377,0.2492442912,0.8278734684,0.5537977603,8.8e+07
1,0.8,100,2,0.9,0.7,69.383333334,68.699999999,NA,80.2,70.75,NA,0.1840287686,0.1806083198,0.4485920036,0.3469595576,0.8358196132,0.6184958452,8.8e+07
1,0.8,100,2,0.9,1,73.566666665,73.2,NA,80.716666666,74.55,NA,0.2281023055,0.2235082139,0.4768733287,0.4441831591,0.8691606594,0.6989226058,8.8e+07
